"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.name","Input.image_url","Answer.field1","Answer.field2","Answer.field3","Approve","Reject"
"3IWA71V4TIF9DRUJX61O3ICLV9UX6N","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","32SVAV9L3G817FX1TWGE1RLRH1MA3H","A1YSYI926BBOHW","Approved","Fri Aug 10 10:52:08 PDT 2018","Fri Aug 10 10:52:58 PDT 2018","Mon Aug 13 10:52:58 PDT 2018","Fri Aug 10 11:25:26 PDT 2018","","","50","100% (61/61)","100% (60/60)","100% (8/8)","002_master_chef_can","https://lh4.googleusercontent.com/B0lF32cgyGx9nxV911MPPb4Di44kuInBehVdq4UmqTIxYFFubX3c6jLvFN0=w2400","blue cylinder","master chef can","can of food"
"3IWA71V4TIF9DRUJX61O3ICLV9UX6N","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","38SKSKU7R2WXT16OBQCREB3RUVILIA","A1GKE70F4D206G","Approved","Fri Aug 10 10:55:40 PDT 2018","Fri Aug 10 10:56:01 PDT 2018","Mon Aug 13 10:56:01 PDT 2018","Fri Aug 10 11:25:27 PDT 2018","","","21","100% (7/7)","100% (7/7)","100% (7/7)","002_master_chef_can","https://lh4.googleusercontent.com/B0lF32cgyGx9nxV911MPPb4Di44kuInBehVdq4UmqTIxYFFubX3c6jLvFN0=w2400","container","blue container","blue tube"
"3IWA71V4TIF9DRUJX61O3ICLV9UX6N","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","3H7XDTSHKDQZ84CSPGJQ2A7RDPUGW6","ASCAYHULQD745","Approved","Fri Aug 10 10:56:44 PDT 2018","Fri Aug 10 10:57:12 PDT 2018","Mon Aug 13 10:57:12 PDT 2018","Fri Aug 10 11:25:27 PDT 2018","","","28","100% (11/11)","100% (11/11)","100% (11/11)","002_master_chef_can","https://lh4.googleusercontent.com/B0lF32cgyGx9nxV911MPPb4Di44kuInBehVdq4UmqTIxYFFubX3c6jLvFN0=w2400","coffee tin","blue round holder","safe box"
"3O0M2G5VC615X887B22VQH6PSFY94W","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","333U7HK6IAEAQ022GRZ37ZAMY15DJY","A3696JXTRKL2FI","Approved","Fri Aug 10 10:54:54 PDT 2018","Fri Aug 10 10:58:58 PDT 2018","Mon Aug 13 10:58:58 PDT 2018","Fri Aug 10 11:25:29 PDT 2018","","","244","100% (30/30)","100% (28/28)","100% (28/28)","053_mini_soccer_ball","https://lh4.googleusercontent.com/hXM9hSjRj1TXuGzyY3bI2yXljmDyrr86eo5YvwPkmWltrn2ZfcgSEtP-SmY=w2400","soccer ball","white sphere","ball sitting over there"
"3O0M2G5VC615X887B22VQH6PSFY94W","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","351SEKWQS1G0R88NJOCVNR232V0DM2","AL0Q30XBMTLXX","Approved","Fri Aug 10 10:55:40 PDT 2018","Fri Aug 10 10:55:51 PDT 2018","Mon Aug 13 10:55:51 PDT 2018","Fri Aug 10 11:25:29 PDT 2018","","","11","100% (12/12)","100% (12/12)","100% (12/12)","053_mini_soccer_ball","https://lh4.googleusercontent.com/hXM9hSjRj1TXuGzyY3bI2yXljmDyrr86eo5YvwPkmWltrn2ZfcgSEtP-SmY=w2400","soccer ball","ball","white and red sphere"
"3O0M2G5VC615X887B22VQH6PSFY94W","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","352YTHGROWC1ZYOJZGVPSI018WCH4O","A1J7C4V2AZSHQX","Approved","Fri Aug 10 11:32:57 PDT 2018","Fri Aug 10 11:33:49 PDT 2018","Mon Aug 13 11:33:49 PDT 2018","Fri Aug 10 11:37:09 PDT 2018","","","52","100% (1/1)","100% (1/1)","100% (1/1)","053_mini_soccer_ball","https://lh4.googleusercontent.com/hXM9hSjRj1TXuGzyY3bI2yXljmDyrr86eo5YvwPkmWltrn2ZfcgSEtP-SmY=w2400","ball","soccer ball","sphere"
"3BS6ERDL936VFLP2660C9B9TFRJ6DV","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","3FTOP5WARGNGRG184FB8SSQ34CW0JS","A23KAJRDVCVGOE","Approved","Fri Aug 10 10:50:53 PDT 2018","Fri Aug 10 10:56:32 PDT 2018","Mon Aug 13 10:56:32 PDT 2018","Fri Aug 10 11:30:55 PDT 2018","","","339","100% (38/38)","100% (38/38)","100% (38/38)","001_chips_can","https://lh5.googleusercontent.com/3DafffOTtt-i3PGl2L5ZKMQUfmG77naBs1n6l6orR_gI7dbUJ8AMsqFjNLA=w2400","tall red can","red can with white lid","extra tall can with chips on the front"
"3BS6ERDL936VFLP2660C9B9TFRJ6DV","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","3KB8R4ZV1F67K1EHUPNUFWU63OCBGL","A1YI1H05AQ3ING","Approved","Fri Aug 10 10:56:23 PDT 2018","Fri Aug 10 10:57:10 PDT 2018","Mon Aug 13 10:57:10 PDT 2018","Fri Aug 10 11:30:56 PDT 2018","","","47","100% (1/1)","100% (1/1)","100% (1/1)","001_chips_can","https://lh5.googleusercontent.com/3DafffOTtt-i3PGl2L5ZKMQUfmG77naBs1n6l6orR_gI7dbUJ8AMsqFjNLA=w2400","Give me the container","Give me the Chips","Give me the cylinder"
"3BS6ERDL936VFLP2660C9B9TFRJ6DV","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:44 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:44 PDT 2018","","","3LUY3GC630ZQV24QKR1143M2LP87PZ","ATQD23E8ESFSI","Approved","Fri Aug 10 10:52:40 PDT 2018","Fri Aug 10 10:54:03 PDT 2018","Mon Aug 13 10:54:03 PDT 2018","Fri Aug 10 11:30:56 PDT 2018","","","83","100% (30/30)","100% (30/30)","100% (30/30)","001_chips_can","https://lh5.googleusercontent.com/3DafffOTtt-i3PGl2L5ZKMQUfmG77naBs1n6l6orR_gI7dbUJ8AMsqFjNLA=w2400","Pringles","chips","can"
"31YWE12TE0BSHR8OGG6G9WCHQKEX7M","3PFZUIOZMIWO6KFYIS8SE9ZVJSQAKY","Describe an item","Please view and provide 3 descriptions of an item","image, tag, picture, tagging, photo, item","$0.19","Fri Aug 10 10:49:45 PDT 2018","3","BatchId:3335624;OriginalHitTemplateId:862366346;","3600","259200","Fri Aug 17 10:49:45 PDT 2018","","","31QNSG6A5SS5PA59YAZQIHRCWF887G","A3696JXTRKL2FI","Approved","Fri Aug 10 10:54:48 PDT 2018","Fri Aug 10 10:58:01 PDT 2018","Mon Aug 13 10:58:01 PDT 2018","Fri Aug 10 11:30:48 PDT 2018","","","193","100% (30/30)","100% (28/28)","100% (28/28)","003_cracker_box","https://lh4.googleusercontent.com/AyQEHZ56t6D5JIX1nE1M1ikCs8tVjHDKb7JbFtuHQJhb6xNTgVHtg6TyJDE=w2400","box of cheez-it","box sitting over there","red box"
